#plate_id	well_id	chemical	category	moa	co_id	replica	activity	min	max	height	plateau	slope	lag	area	source
PM01	A01	Negative Control	carbon	C-Source, negative control		1	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	DuctApe
PM01	A01	Negative Control	carbon	C-Source, negative control		2	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	DuctApe
PM01	A02	L-Arabinose	carbon	C-Source, carbohydrate	C00259	1	4	0.1	145.653478333	28.3650608174	0.0	0.0	0.0	1987.62682448	DuctApe
PM01	A02	L-Arabinose	carbon	C-Source, carbohydrate	C00259	2	3	0.1	204.903165104	38.0025958738	219.602912442	12.6726540738	51.4790932364	2659.310716	DuctApe
PM01	A03	N-Acetyl-D-Glucosamine	carbon	C-Source, carbohydrate	C00140	1	9	0.1	369.302096222	174.137230985	384.455016232	9.82192901437	15.8931572682	12399.3548448	DuctApe
PM01	A03	N-Acetyl-D-Glucosamine	carbon	C-Source, carbohydrate	C00140	2	7	0.1	263.913899621	124.526241135	278.210045542	6.57680779057	14.1212661218	8866.88414938	DuctApe
PM01	A04	D-Saccharic acid	carbon	C-Source, carboxylic acid	C00818	1	0	0.1	8.68734240971	6.32083333333	7.18280972305	1.01684136489	3.20467117003	452.8125	DuctApe
PM01	A04	D-Saccharic acid	carbon	C-Source, carboxylic acid	C00818	2	1	0.1	16.0	10.260791183	8.89308097708	2.94440967039	26.1645693121	733.864465179	DuctApe
PM01	A05	Succinic acid	carbon	C-Source, carboxylic acid	C00042	1	9	0.1	356.952127545	183.041666667	371.555057071	9.9899502106	13.3544039572	13045.1054522	DuctApe
PM01	A05	Succinic acid	carbon	C-Source, carboxylic acid	C00042	2	9	0.1	344.702197585	171.361767816	357.566776331	10.1338097513	15.9581087684	12208.7464587	DuctApe
PM01	A06	D-Galactose	carbon	C-Source, carbohydrate	C00124	1	8	0.1	331.5402615	168.987916733	326.968825314	11.6401999995	17.2959601125	12042.7649067	DuctApe
PM01	A06	D-Galactose	carbon	C-Source, carbohydrate	C00124	2	6	0.1	268.759504451	101.702433936	268.759504451	258.518046765	24.0	7221.75292923	DuctApe
PM01	A07	L-Aspartic acid	carbon	C-Source, amino acid	C00049	1	8	0.1	316.750550102	140.631109447	365.203110248	7.04504801014	14.5143724175	10006.6209239	DuctApe
PM01	A07	L-Aspartic acid	carbon	C-Source, amino acid	C00049	2	7	0.1	275.347018264	123.632068434	288.953748334	7.10035808141	16.7288606887	8798.21629541	DuctApe
PM01	A08	L-Proline	carbon	C-Source, amino acid	C00148	1	8	0.1	322.19838384	136.320270732	345.732471414	7.68531851686	17.8003600767	9694.19759875	DuctApe
PM01	A08	L-Proline	carbon	C-Source, amino acid	C00148	2	7	0.1	264.086030339	128.577124453	262.827962642	8.23969086619	17.0325889173	9158.48319925	DuctApe
PM01	A09	D-Alanine	carbon	C-Source, amino acid	C00133	1	0	0.1	0.1	0.1	0.0	0.0	0.0	7.125	DuctApe
PM01	A09	D-Alanine	carbon	C-Source, amino acid	C00133	2	0	0.1	0.1	0.1	0.0	0.0	0.0	7.125	DuctApe
PM01	A10	D-Trehalose	carbon	C-Source, carbohydrate	C01083	1	9	0.1	355.59560483	195.364404425	351.332695932	13.9111223327	16.3386375697	13932.8512668	DuctApe
PM01	A10	D-Trehalose	carbon	C-Source, carbohydrate	C01083	2	7	0.1	276.212322178	130.63317222	282.885777059	7.31985054277	15.0070041049	9301.97127905	DuctApe
PM01	A11	D-Mannose	carbon	C-Source, carbohydrate	C00159	1	9	0.0818084670265	358.22422694	199.053219765	356.805817701	12.4442931242	15.0381575884	14197.4670598	DuctApe
PM01	A11	D-Mannose	carbon	C-Source, carbohydrate	C00159	2	8	0.1	306.580819695	147.456912637	345.494303651	6.95507586994	11.6872503624	10501.8924025	DuctApe
PM01	A12	Dulcitol	carbon	C-Source, carbohydrate	C01697	1	8	0.1	334.482884594	142.208949535	344.031210944	10.496728208	24.534587509	10113.5757848	DuctApe
PM01	A12	Dulcitol	carbon	C-Source, carbohydrate	C01697	2	5	0.1	244.990425509	113.130938981	282.134675114	5.61188946109	15.4768283929	8053.51869707	DuctApe
PM01	B01	D-Serine	carbon	C-Source, amino acid	C00740	1	0	0.1	0.1	0.1	0.0	0.0	0.0	7.125	DuctApe
PM01	B01	D-Serine	carbon	C-Source, amino acid	C00740	2	0	0.1	0.1	0.1	0.0	0.0	0.0	7.125	DuctApe
PM01	B02	D-Sorbitol	carbon	C-Source, carbohydrate	C00794	1	8	0.1	305.721276527	151.401151681	316.129536234	8.59553864072	15.0136496443	10786.1999423	DuctApe
PM01	B02	D-Sorbitol	carbon	C-Source, carbohydrate	C00794	2	7	0.1	261.356592755	120.148735101	292.755133201	6.01751507842	13.8697362475	8552.66270498	DuctApe
PM01	B03	Glycerol	carbon	C-Source, carbohydrate	C00116	1	8	0.1	303.729437584	150.443412743	319.525744365	7.8049669361	12.7967595377	10717.9896784	DuctApe
PM01	B03	Glycerol	carbon	C-Source, carbohydrate	C00116	2	5	0.1	219.87862211	119.048164855	215.295199001	7.07472364082	13.5849374317	8488.97588625	DuctApe
PM01	B04	L-Fucose	carbon	C-Source, carbohydrate	C01019	1	8	0.1	325.585113502	154.347138047	349.579522154	8.35292270568	16.005909983	10990.8620218	DuctApe
PM01	B04	L-Fucose	carbon	C-Source, carbohydrate	C01019	2	8	0.1	298.932978563	144.137586649	339.495486152	6.31324452429	10.8251762456	10265.7688718	DuctApe
PM01	B05	D-Glucuronic acid	carbon	C-Source, carboxylic acid	C00191	1	2	0.1	12.082783231	7.47291666667	10.0020729085	3.81567391386	17.6156490187	534.6375	DuctApe
PM01	B05	D-Glucuronic acid	carbon	C-Source, carboxylic acid	C00191	2	0	0.1	0.1	0.1	0.0	0.0	0.0	7.125	DuctApe
PM01	B06	D-Gluconic acid	carbon	C-Source, carboxylic acid	C00257	1	2	0.1	28.1926230939	20.1333333333	27.28378421	2.64292160605	12.544321138	1439.0625	DuctApe
PM01	B06	D-Gluconic acid	carbon	C-Source, carboxylic acid	C00257	2	2	0.1	17.9330486029	11.0395833333	15.8532726211	4.46989118982	20.1307725553	789.1875	DuctApe
PM01	B07	DL-a-Glycerol Phosphate	carbon	C-Source, carbohydrate	C00093	1	0	0.1	32.0	11.7319954575	0.0	0.0	0.0	842.791172943	DuctApe
PM01	B07	DL-a-Glycerol Phosphate	carbon	C-Source, carbohydrate	C00093	2	0	0.1	9.52533628477	3.13958333333	0.0	0.0	0.0	225.2625	DuctApe
PM01	B08	D-Xylose	carbon	C-Source, carbohydrate	C00181	1	9	63.5860303391	365.662486187	211.131365205	286.968063296	10.0633658201	21.5084567746	15040.4901011	DuctApe
PM01	B08	D-Xylose	carbon	C-Source, carbohydrate	C00181	2	7	0.1	304.459441805	126.782996439	349.074978861	7.50850660185	20.1362119348	9014.16595291	DuctApe
PM01	B09	L-Lactic acid	carbon	C-Source, carboxylic acid	C01432	1	6	0.1	255.361436664	108.345561554	255.361436664	223.533567052	19.5	7705.08239311	DuctApe
PM01	B09	L-Lactic acid	carbon	C-Source, carboxylic acid	C01432	2	5	0.1	214.25724422	90.0842596701	214.418761356	6.68683558478	22.6123575996	6405.68272966	DuctApe
PM01	B10	Formic acid	carbon	C-Source, carboxylic acid	C00058	1	3	0.1	268.942623094	63.6179078019	280.366530652	20.8595423508	47.5785398339	4479.59837808	DuctApe
PM01	B10	Formic acid	carbon	C-Source, carboxylic acid	C00058	2	9	0.1	305.0	195.416666667	305.485738732	16.1806875239	14.0115484871	13955.5875	DuctApe
PM01	B11	D-Mannitol	carbon	C-Source, carbohydrate	C00392	1	9	0.1	320.580819695	178.523579304	328.234418947	9.87842889203	11.8135395584	12733.4424025	DuctApe
PM01	B11	D-Mannitol	carbon	C-Source, carbohydrate	C00392	2	8	0.1	295.047802415	150.358573922	295.830785868	8.82824195242	14.1483403255	10715.1368965	DuctApe
PM01	B12	L-Glutamic acid	carbon	C-Source, amino acid	C00025	1	9	0.1	390.354812586	185.502807437	381.597146042	13.6254367059	20.776598754	13209.7815808	DuctApe
PM01	B12	L-Glutamic acid	carbon	C-Source, amino acid	C00025	2	7	0.1	269.90439517	132.202925051	273.366461117	8.35951798247	17.9403222297	9417.35895549	DuctApe
PM01	C01	D-Glucose-6-Phosphate	carbon	C-Source, carbohydrate	C00092	1	0	0.1	2.18147840563	0.327083333333	0.0	0.0	0.0	23.475	DuctApe
PM01	C01	D-Glucose-6-Phosphate	carbon	C-Source, carbohydrate	C00092	2	0	0.1	0.1	0.1	0.0	0.0	0.0	7.125	DuctApe
PM01	C02	D-Galactonic acid-g-Lactone	carbon	C-Source, carboxylic acid	C03383	1	0	0.1	22.9426230939	10.0408244686	0.0	0.0	0.0	714.298378076	DuctApe
