#plate_id	well_id	chemical	category	moa	co_id	replica	activity	min	max	height	plateau	slope	lag	area	source
PM01	A01	Negative Control	carbon	C-Source, negative control		2	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	DuctApe
PM01	A01	Negative Control	carbon	C-Source, negative control		3	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	DuctApe
PM01	A02	L-Arabinose	carbon	C-Source, carbohydrate	C00259	2	9	45.576455848	332.90439517	208.636900729	281.96341993	9.65989023392	14.8272897054	14879.9265333	DuctApe
PM01	A02	L-Arabinose	carbon	C-Source, carbohydrate	C00259	3	8	0.1	309.702747687	132.292744097	309.702747687	297.175083701	18.75	9408.90154459	DuctApe
PM01	A03	N-Acetyl-D-Glucosamine	carbon	C-Source, carbohydrate	C00140	2	9	0.1	369.302096222	174.137230985	384.455016232	9.82192901437	15.8931572682	12399.3548448	DuctApe
PM01	A04	D-Saccharic acid	carbon	C-Source, carboxylic acid	C00818	3	2	0.1	16.0	10.260791183	8.89308097708	2.94440967039	26.1645693121	733.864465179	DuctApe
PM01	A05	Succinic acid	carbon	C-Source, carboxylic acid	C00042	2	9	0.1	356.952127545	183.041666667	371.555057071	9.9899502106	13.3544039572	13045.1054522	DuctApe
PM01	A05	Succinic acid	carbon	C-Source, carboxylic acid	C00042	3	9	0.1	344.702197585	171.361767816	357.566776331	10.1338097513	15.9581087684	12208.7464587	DuctApe
PM01	A06	D-Galactose	carbon	C-Source, carbohydrate	C00124	2	9	0.1	331.5402615	168.987916733	326.968825314	11.6401999995	17.2959601125	12042.7649067	DuctApe
PM01	A06	D-Galactose	carbon	C-Source, carbohydrate	C00124	3	8	0.1	268.759504451	101.702433936	268.759504451	258.518046765	24.0	7221.75292923	DuctApe
PM01	A07	L-Aspartic acid	carbon	C-Source, amino acid	C00049	2	6	0.1	316.750550102	140.631109447	365.203110248	7.04504801014	14.5143724175	10006.6209239	DuctApe
PM01	A07	L-Aspartic acid	carbon	C-Source, amino acid	C00049	3	6	0.1	275.347018264	123.632068434	288.953748334	7.10035808141	16.7288606887	8798.21629541	DuctApe
PM01	A08	L-Proline	carbon	C-Source, amino acid	C00148	2	6	0.1	322.19838384	136.320270732	345.732471414	7.68531851686	17.8003600767	9694.19759875	DuctApe
PM01	A08	L-Proline	carbon	C-Source, amino acid	C00148	3	6	0.1	264.086030339	128.577124453	262.827962642	8.23969086619	17.0325889173	9158.48319925	DuctApe
PM01	A09	D-Alanine	carbon	C-Source, amino acid	C00133	2	0	0.1	0.1	0.1	0.0	0.0	0.0	7.125	DuctApe
PM01	A09	D-Alanine	carbon	C-Source, amino acid	C00133	3	0	0.1	0.1	0.1	0.0	0.0	0.0	7.125	DuctApe
PM01	A10	D-Trehalose	carbon	C-Source, carbohydrate	C01083	2	9	0.1	355.59560483	195.364404425	351.332695932	13.9111223327	16.3386375697	13932.8512668	DuctApe
PM01	A11	D-Mannose	carbon	C-Source, carbohydrate	C00159	2	9	0.0818084670265	358.22422694	199.053219765	356.805817701	12.4442931242	15.0381575884	14197.4670598	DuctApe
PM01	A12	Dulcitol	carbon	C-Source, carbohydrate	C01697	2	6	0.1	334.482884594	142.208949535	344.031210944	10.496728208	24.534587509	10113.5757848	DuctApe
PM01	A12	Dulcitol	carbon	C-Source, carbohydrate	C01697	3	6	0.1	244.990425509	113.130938981	282.134675114	5.61188946109	15.4768283929	8053.51869707	DuctApe
